id_inventario,sucursal,id_producto,nombre_producto,categoria,marca,stock_sucursal,stock_minimo,stock_maximo,precio_sucursal,ultima_reposicion,proveedor,pasillo,estado
INV003356,Catamarca,P0062,Digital Sandwichera Plus,Cocina,HomeChef,2,5,3,2639.37,2025-10-23,HomeChef,A8,Disponible
INV003357,Catamarca,P0067,Waflera,Cocina,ChefMaster,22,5,33,2911.09,2025-11-13,ChefMaster,A19,Disponible
INV003358,Catamarca,P0300,Smart TV Plus,Audio y Video,ScreenPro,16,5,24,280.99,2025-11-03,ScreenPro,C10,Disponible
INV003359,Catamarca,P0231,Lavarropas Automático 3000,Lavado,SparkleHome,11,5,16,2763.9,2025-11-15,SparkleHome,C10,Disponible
INV003360,Catamarca,P0082,Olla Arrocera 3000,Cocina,HomeChef,5,5,7,411.41,2025-10-31,HomeChef,C17,Disponible
INV003361,Catamarca,P0018,Batidora de Mano II,Cocina,HomeChef,2,5,3,572.53,2025-10-25,HomeChef,C3,Disponible
INV003362,Catamarca,P0177,Super Panel Calefactor Plus,Climatización,AirFlow,18,5,27,2759.87,2025-11-01,AirFlow,A3,Disponible
INV003363,Catamarca,P0245,Plus Lavarropa Carga Frontal X,Lavado,SparkleHome,2,5,3,2311.3,2025-10-24,SparkleHome,D5,Disponible
INV003364,Catamarca,P0281,Profesional Plancha a Vapor Pro,Lavado,FreshWash,10,5,15,1300.41,2025-10-26,FreshWash,C16,Disponible
INV003365,Catamarca,P0012,Advanced Procesadora II,Cocina,TechHome,18,5,27,2609.13,2025-10-30,TechHome,B19,Disponible
INV003366,Catamarca,P0120,Deluxe Cafetera 2024,Cocina,HomeChef,4,5,6,1050.53,2025-10-27,HomeChef,A9,Disponible
INV003367,Catamarca,P0161,Aire Central Pro,Climatización,AirFlow,24,5,36,1911.19,2025-11-09,AirFlow,C1,Disponible
INV003368,Catamarca,P0165,Digital Estufa Eléctrica,Climatización,ThermoControl,18,5,27,2424.55,2025-10-31,ThermoControl,D11,Disponible
INV003369,Catamarca,P0006,Licuadora,Cocina,ChefMaster,5,5,7,1845.31,2025-10-22,ChefMaster,D8,Disponible
INV003370,Catamarca,P0276,Lavavajillas Compacto 2024,Lavado,CleanMaster,26,5,39,1172.9,2025-10-24,CleanMaster,C18,Disponible
INV003371,Catamarca,P0051,Freidora de Aire Plus,Cocina,CookElite,0,5,0,1156.98,2025-10-24,CookElite,A16,Agotado
INV003372,Catamarca,P0213,Humidificador,Climatización,PureAir,16,5,24,2927.06,2025-11-03,PureAir,D14,Disponible
INV003373,Catamarca,P0277,Lavavajillas Compacto,Lavado,CleanMaster,20,5,30,2781.61,2025-10-22,CleanMaster,B15,Disponible
INV003374,Catamarca,P0135,Profesional Yogurtera,Cocina,CookElite,18,5,27,137.88,2025-11-08,CookElite,B12,Disponible
INV003375,Catamarca,P0143,Elite Deshidratador,Cocina,CookElite,6,5,9,1575.14,2025-11-15,CookElite,D4,Disponible
INV003376,Catamarca,P0283,Digital Plancha a Vapor Plus,Lavado,LaundryTech,6,5,9,1864.83,2025-10-22,LaundryTech,D10,Disponible
INV003377,Catamarca,P0223,Ionizador 3000,Climatización,ThermoControl,17,5,25,526.33,2025-10-24,ThermoControl,D13,Disponible
INV003378,Catamarca,P0168,Super Estufa Eléctrica,Climatización,ThermoControl,5,5,7,1949.71,2025-10-27,ThermoControl,A20,Disponible
INV003379,Catamarca,P0229,Deluxe Lavarropas Automático 2024,Lavado,WashPro,0,5,0,185.48,2025-11-07,WashPro,C5,Agotado
INV003380,Catamarca,P0041,Digital Horno Eléctrico,Cocina,CookElite,6,5,9,1883.74,2025-10-28,CookElite,B4,Disponible
INV003381,Catamarca,P0272,Deluxe Lavavajillas,Lavado,WashPro,10,5,15,2999.33,2025-10-22,WashPro,A17,Disponible
INV003382,Catamarca,P0278,Lavavajillas Compacto,Lavado,CleanMaster,4,5,6,984.85,2025-11-05,CleanMaster,D11,Disponible
INV003383,Catamarca,P0151,Aire Split,Climatización,EcoClima,9,5,13,1602.67,2025-11-18,EcoClima,D7,Disponible
INV003384,Catamarca,P0095,Plus Heladera,Cocina,ChefMaster,9,5,13,1396.7,2025-10-26,ChefMaster,D16,Disponible
INV003385,Catamarca,P0290,Centro de Planchado,Lavado,WashPro,9,5,13,1729.16,2025-11-09,WashPro,D16,Disponible
INV003386,Catamarca,P0162,Aire Central II,Climatización,ThermoControl,9,5,13,2021.02,2025-10-20,ThermoControl,A9,Disponible
INV003387,Catamarca,P0134,Yogurtera,Cocina,HomeChef,4,5,6,1954.44,2025-10-24,HomeChef,D2,Disponible
INV003388,Catamarca,P0029,Compacto Rallador Eléctrico 2024,Cocina,ChefMaster,2,5,3,2958.1,2025-11-07,ChefMaster,A3,Disponible
INV003389,Catamarca,P0186,Ventilador de Pie 2024,Climatización,AirFlow,15,5,22,465.14,2025-10-19,AirFlow,C2,Disponible
INV003390,Catamarca,P0044,Compacto Horno Eléctrico,Cocina,TechHome,7,5,10,98.84,2025-10-24,TechHome,C15,Disponible
INV003391,Catamarca,P0190,Ventilador de Techo,Climatización,ThermoControl,9,5,13,877.55,2025-11-14,ThermoControl,B16,Disponible
INV003392,Catamarca,P0167,Premium Estufa Eléctrica,Climatización,PureAir,1,5,1,2416.79,2025-10-20,PureAir,C12,Disponible
INV003393,Catamarca,P0215,Humidificador,Climatización,PureAir,4,5,6,1463.75,2025-11-08,PureAir,D13,Disponible
INV003394,Catamarca,P0248,Pro Lavaseca Plus,Lavado,SparkleHome,19,5,28,1583.29,2025-10-19,SparkleHome,D7,Disponible
INV003395,Catamarca,P0144,Plus Deshidratador 2024,Cocina,KitchenPro,9,5,13,2182.06,2025-11-08,KitchenPro,B1,Disponible
INV003396,Catamarca,P0003,Plus Licuadora Pro,Cocina,TechHome,11,5,16,313.48,2025-11-08,TechHome,C7,Disponible
INV003397,Catamarca,P0145,Deshidratador,Cocina,ChefMaster,7,5,10,296.33,2025-10-28,ChefMaster,D16,Disponible
INV003398,Catamarca,P0202,Advanced Neblinizador,Climatización,EcoClima,9,5,13,2091.38,2025-10-29,EcoClima,B16,Disponible
INV003399,Catamarca,P0045,Premium Horno Eléctrico,Cocina,HomeChef,3,5,4,1234.87,2025-11-08,HomeChef,D2,Disponible
INV003400,Catamarca,P0293,Centro de Planchado,Lavado,LaundryTech,8,5,12,2243.27,2025-11-01,LaundryTech,C6,Disponible
INV003401,Catamarca,P0030,Eco Rallador Eléctrico,Cocina,TechHome,20,5,30,661.12,2025-10-29,TechHome,D1,Disponible
INV003402,Catamarca,P0187,Smart Ventilador de Pie,Climatización,EcoClima,12,5,18,1680.7,2025-10-20,EcoClima,A6,Disponible
INV003403,Catamarca,P0101,Profesional Freezer,Cocina,TechHome,20,5,30,1796.05,2025-11-05,TechHome,C9,Disponible
INV003404,Catamarca,P0166,Compacto Estufa Eléctrica,Climatización,ClimaTech,14,5,21,1167.9,2025-10-29,ClimaTech,C7,Disponible
INV003405,Catamarca,P0128,Advanced Pava Eléctrica,Cocina,CookElite,2,5,3,1162.4,2025-11-17,CookElite,D20,Disponible
INV003406,Catamarca,P0205,Neblinizador,Climatización,ClimaTech,10,5,15,1945.94,2025-10-24,ClimaTech,C8,Disponible
INV003407,Catamarca,P0081,Olla Arrocera Plus,Cocina,ChefMaster,1,5,1,1438.68,2025-10-22,ChefMaster,C5,Disponible
INV003408,Catamarca,P0154,Aire Portátil,Climatización,ClimaTech,2,5,3,1889.18,2025-11-15,ClimaTech,C19,Disponible
INV003409,Catamarca,P0189,Ventilador de Techo Pro,Climatización,PureAir,13,5,19,930.59,2025-10-31,PureAir,B14,Disponible
INV003410,Catamarca,P0153,Aire Split,Climatización,ClimaTech,20,5,30,2402.47,2025-11-18,ClimaTech,D6,Disponible
INV003411,Catamarca,P0174,Caloventor,Climatización,AirFlow,6,5,9,2547.61,2025-11-13,AirFlow,A13,Disponible
INV003412,Catamarca,P0063,Sandwichera,Cocina,CookElite,5,5,7,561.83,2025-11-07,CookElite,D17,Disponible
INV003413,Catamarca,P0010,Deluxe Procesadora,Cocina,TechHome,8,5,12,1170.8,2025-10-30,TechHome,B2,Disponible
INV003414,Catamarca,P0237,Lavarropa Carga Superior,Lavado,LaundryTech,0,5,0,1179.59,2025-11-17,LaundryTech,A7,Agotado
INV003415,Catamarca,P0007,Licuadora,Cocina,KitchenPro,14,5,21,2595.66,2025-10-22,KitchenPro,A5,Disponible
INV003416,Catamarca,P0019,Batidora de Mano,Cocina,ChefMaster,13,5,19,204.91,2025-10-25,ChefMaster,B6,Disponible
INV003417,Catamarca,P0058,Eco Tostadora,Cocina,KitchenPro,19,5,28,2809.13,2025-11-05,KitchenPro,B9,Disponible
INV003418,Catamarca,P0227,Max Ionizador,Climatización,ThermoControl,6,5,9,1593.31,2025-11-15,ThermoControl,A13,Disponible
INV003419,Catamarca,P0066,Pro Waflera,Cocina,ChefMaster,20,5,30,994.2,2025-10-29,ChefMaster,A4,Disponible
INV003420,Catamarca,P0222,Ultra Ionizador,Climatización,PureAir,14,5,21,2522.36,2025-11-13,PureAir,C14,Disponible
INV003421,Catamarca,P0284,Elite Plancha Seca X,Lavado,WashPro,15,5,22,923.79,2025-11-17,WashPro,A18,Disponible
INV003422,Catamarca,P0021,Batidora de Pie II,Cocina,HomeChef,8,5,12,545.42,2025-11-04,HomeChef,A9,Disponible
INV003423,Catamarca,P0078,Profesional Olla Arrocera,Cocina,ChefMaster,18,5,27,145.98,2025-11-07,ChefMaster,A3,Disponible
INV003424,Catamarca,P0224,Ionizador 3000,Climatización,EcoClima,19,5,28,2924.79,2025-11-18,EcoClima,B19,Disponible
INV003425,Catamarca,P0009,Procesadora,Cocina,KitchenPro,7,5,10,1271.61,2025-10-26,KitchenPro,C20,Disponible
INV003426,Catamarca,P0090,Olla de Cocción Lenta X,Cocina,KitchenPro,12,5,18,1993.49,2025-11-05,KitchenPro,C5,Disponible
INV003427,Catamarca,P0242,Lavarropa Carga Frontal 3000,Lavado,LaundryTech,3,5,4,1511.98,2025-10-19,LaundryTech,B18,Disponible
INV003428,Catamarca,P0265,Centrifuga,Lavado,SparkleHome,8,5,12,1066.71,2025-10-26,SparkleHome,C6,Disponible
INV003429,Catamarca,P0138,Advanced Yogurtera,Cocina,HomeChef,9,5,13,935.11,2025-11-09,HomeChef,D16,Disponible
INV003430,Catamarca,P0014,Premium Picadora,Cocina,KitchenPro,2,5,3,2314.84,2025-10-29,KitchenPro,C2,Disponible
INV003431,Catamarca,P0100,Pro Freezer Plus,Cocina,ChefMaster,17,5,25,2994.43,2025-11-18,ChefMaster,B15,Disponible
INV003432,Catamarca,P0274,Lavavajillas,Lavado,WashPro,11,5,16,28.74,2025-11-14,WashPro,A15,Disponible
INV003433,Catamarca,P0123,Pava Eléctrica,Cocina,CookElite,3,5,4,1007.14,2025-10-23,CookElite,B12,Disponible
INV003434,Catamarca,P0005,Licuadora,Cocina,HomeChef,5,5,7,2558.53,2025-10-23,HomeChef,B6,Disponible
INV003435,Catamarca,P0147,Turbo Deshidratador,Cocina,TechHome,3,5,4,2118.08,2025-10-30,TechHome,C10,Disponible
INV003436,Catamarca,P0235,Lavarropas Semiautomático 3000,Lavado,SparkleHome,2,5,3,2148.86,2025-10-27,SparkleHome,D5,Disponible
INV003437,Catamarca,P0232,Compacto Lavarropas Automático,Lavado,CleanMaster,8,5,12,1748.33,2025-11-01,CleanMaster,D19,Disponible
INV003438,Catamarca,P0201,Turbo Ventilador de Torre Pro,Climatización,ThermoControl,16,5,24,1449.06,2025-10-26,ThermoControl,C20,Disponible
INV003439,Catamarca,P0253,Elite Lavaseca 3000,Lavado,SparkleHome,10,5,15,1244.52,2025-11-13,SparkleHome,D15,Disponible
INV003440,Catamarca,P0070,Waflera,Cocina,CookElite,0,5,0,572.33,2025-11-03,CookElite,D18,Agotado
INV003441,Catamarca,P0111,Frigobar,Cocina,TechHome,14,5,21,883.92,2025-10-30,TechHome,C1,Disponible
INV003442,Catamarca,P0092,Compacto Heladera,Cocina,CookElite,1,5,1,167.83,2025-10-27,CookElite,B20,Disponible
INV003443,Catamarca,P0080,Pro Olla Arrocera,Cocina,TechHome,1,5,1,140.29,2025-10-30,TechHome,D11,Disponible
INV003444,Catamarca,P0133,Exprimidor,Cocina,TechHome,1,5,1,1900.46,2025-10-26,TechHome,C16,Disponible
INV003445,Catamarca,P0214,Humidificador,Climatización,EcoClima,6,5,9,1501.53,2025-10-28,EcoClima,B1,Disponible
INV003446,Catamarca,P0002,Licuadora,Cocina,TechHome,8,5,12,1219.27,2025-11-10,TechHome,A15,Disponible
INV003447,Catamarca,P0251,Pro Lavaseca,Lavado,CleanMaster,1,5,1,215.14,2025-10-31,CleanMaster,C8,Disponible
INV003448,Catamarca,P0004,Compacto Licuadora,Cocina,ChefMaster,9,5,13,258.29,2025-11-11,ChefMaster,B14,Disponible
INV003449,Catamarca,P0011,Profesional Procesadora 2024,Cocina,HomeChef,9,5,13,371.96,2025-11-02,HomeChef,C20,Disponible
INV003450,Catamarca,P0076,Deluxe Parrilla Eléctrica,Cocina,KitchenPro,12,5,18,2221.06,2025-10-24,KitchenPro,A3,Disponible
INV003451,Catamarca,P0238,Smart Lavarropa Carga Superior,Lavado,LaundryTech,2,5,3,1144.39,2025-11-07,LaundryTech,A3,Disponible
INV003452,Catamarca,P0282,Compacto Plancha a Vapor,Lavado,SparkleHome,5,5,7,2830.39,2025-11-15,SparkleHome,C12,Disponible
INV003453,Catamarca,P0075,Parrilla Eléctrica,Cocina,CookElite,12,5,18,1254.34,2025-10-23,CookElite,A8,Disponible
INV003454,Catamarca,P0183,Radiador de Aceite,Climatización,PureAir,17,5,25,1535.72,2025-10-27,PureAir,A15,Disponible
INV003455,Catamarca,P0106,Turbo Conservadora,Cocina,HomeChef,8,5,12,2732.17,2025-11-12,HomeChef,D12,Disponible
INV003456,Catamarca,P0206,Neblinizador,Climatización,EcoClima,1,5,1,1081.66,2025-11-18,EcoClima,B1,Disponible
INV003457,Catamarca,P0209,Purificador de Aire,Climatización,PureAir,9,5,13,2070.37,2025-11-15,PureAir,D7,Disponible
INV003458,Catamarca,P0065,Eco Waflera,Cocina,HomeChef,9,5,13,930.39,2025-11-11,HomeChef,D2,Disponible
INV003459,Catamarca,P0160,Aire de Ventana Pro,Climatización,ClimaTech,9,5,13,466.61,2025-10-21,ClimaTech,A10,Disponible
INV003460,Catamarca,P0119,Vinoteca II,Cocina,HomeChef,17,5,25,1786.81,2025-11-05,HomeChef,B6,Disponible
INV003461,Catamarca,P0099,Freezer,Cocina,CookElite,9,5,13,2594.59,2025-10-28,CookElite,A1,Disponible
INV003462,Catamarca,P0136,Smart Yogurtera,Cocina,CookElite,1,5,1,2049.66,2025-11-12,CookElite,C9,Disponible
INV003463,Catamarca,P0055,Freidora de Aire,Cocina,TechHome,14,5,21,846.52,2025-10-31,TechHome,D2,Disponible
INV003464,Catamarca,P0279,Plancha a Vapor 3000,Lavado,WashPro,10,5,15,624.3,2025-10-29,WashPro,A9,Disponible
INV003465,Catamarca,P0292,Centro de Planchado,Lavado,CleanMaster,14,5,21,2659.16,2025-11-01,CleanMaster,C16,Disponible
INV003466,Catamarca,P0298,Planchita de Pelo,Lavado,LaundryTech,4,5,6,976.76,2025-10-23,LaundryTech,A2,Disponible
INV003467,Catamarca,P0225,Ionizador X,Climatización,ClimaTech,13,5,19,1461.12,2025-11-08,ClimaTech,C8,Disponible
INV003468,Catamarca,P0261,Secarropa,Lavado,CleanMaster,6,5,9,1561.44,2025-10-27,CleanMaster,C20,Disponible
INV003469,Catamarca,P0093,Heladera,Cocina,ChefMaster,2,5,3,555.21,2025-10-21,ChefMaster,D2,Disponible
INV003470,Catamarca,P0105,Max Conservadora,Cocina,CookElite,3,5,4,2565.3,2025-11-14,CookElite,B9,Disponible
INV003471,Catamarca,P0217,Deluxe Deshumidificador,Climatización,ClimaTech,22,5,33,823.2,2025-10-25,ClimaTech,D20,Disponible
INV003472,Catamarca,P0073,Profesional Parrilla Eléctrica 3000,Cocina,ChefMaster,3,5,4,2058.87,2025-11-17,ChefMaster,C17,Disponible
INV003473,Catamarca,P0142,Profesional Deshidratador,Cocina,KitchenPro,8,5,12,712.21,2025-11-08,KitchenPro,C16,Disponible
INV003474,Catamarca,P0149,Aire Split,Climatización,EcoClima,13,5,19,1882.22,2025-10-23,EcoClima,B10,Disponible
INV003475,Catamarca,P0155,Aire Portátil,Climatización,EcoClima,12,5,18,1598.33,2025-11-10,EcoClima,D19,Disponible
INV003476,Catamarca,P0037,Abridor de Latas,Cocina,CookElite,18,5,27,2096.94,2025-10-28,CookElite,D4,Disponible
INV003477,Catamarca,P0179,Panel Calefactor,Climatización,EcoClima,18,5,27,177.04,2025-10-25,EcoClima,C4,Disponible
INV003478,Catamarca,P0102,Super Freezer,Cocina,TechHome,14,5,21,1915.06,2025-11-13,TechHome,D4,Disponible
INV003479,Catamarca,P0109,Conservadora X,Cocina,KitchenPro,0,5,0,1787.8,2025-11-09,KitchenPro,A13,Agotado
INV003480,Catamarca,P0035,Profesional Abridor de Latas,Cocina,KitchenPro,9,5,13,823.35,2025-10-19,KitchenPro,A19,Disponible
INV003481,Catamarca,P0244,Plus Lavarropa Carga Frontal II,Lavado,FreshWash,7,5,10,1377.62,2025-10-24,FreshWash,C16,Disponible
INV003482,Catamarca,P0114,Frigobar 2024,Cocina,HomeChef,3,5,4,1354.89,2025-11-13,HomeChef,D11,Disponible
INV003483,Catamarca,P0299,Smart TV 2024,Audio y Video,VisionPro,14,5,21,1379.15,2025-11-10,VisionPro,C3,Disponible
INV003484,Catamarca,P0016,Super Picadora,Cocina,CookElite,21,5,31,1753.8,2025-10-21,CookElite,B20,Disponible
INV003485,Catamarca,P0022,Advanced Batidora de Pie,Cocina,KitchenPro,29,5,43,2855.3,2025-11-10,KitchenPro,D16,Disponible
INV003486,Catamarca,P0050,Freidora de Aire,Cocina,KitchenPro,17,5,25,1241.32,2025-11-18,KitchenPro,A12,Disponible
INV003487,Catamarca,P0233,Lavarropas Automático,Lavado,LaundryTech,14,5,21,181.57,2025-11-16,LaundryTech,A8,Disponible
INV003488,Catamarca,P0212,Ultra Humidificador,Climatización,AirFlow,6,5,9,448.87,2025-11-02,AirFlow,B14,Disponible
INV003489,Catamarca,P0121,Premium Cafetera,Cocina,HomeChef,8,5,12,1288.95,2025-10-21,HomeChef,D2,Disponible
INV003490,Catamarca,P0176,Panel Calefactor,Climatización,ClimaTech,11,5,16,2338.18,2025-11-10,ClimaTech,A10,Disponible
INV003491,Catamarca,P0085,Olla de Cocción Lenta,Cocina,KitchenPro,4,5,6,2706.27,2025-10-20,KitchenPro,D13,Disponible
INV003492,Catamarca,P0270,Eco Tender Eléctrico,Lavado,SparkleHome,14,5,21,2463.82,2025-11-16,SparkleHome,A2,Disponible
INV003493,Catamarca,P0023,Eco Mixer II,Cocina,CookElite,13,5,19,3023.66,2025-11-16,CookElite,B14,Disponible
INV003494,Catamarca,P0130,Deluxe Exprimidor X,Cocina,ChefMaster,3,5,4,522.43,2025-11-03,ChefMaster,B20,Disponible
INV003495,Catamarca,P0263,Super Secarropa,Lavado,WashPro,0,5,0,907.71,2025-10-24,WashPro,D4,Agotado
INV003496,Catamarca,P0297,Planchita de Pelo,Lavado,FreshWash,3,5,4,1286.29,2025-11-08,FreshWash,D3,Disponible
INV003497,Catamarca,P0028,Digital Rallador Eléctrico,Cocina,TechHome,9,5,13,898.71,2025-11-18,TechHome,D1,Disponible
INV003498,Catamarca,P0260,Secarropa II,Lavado,SparkleHome,6,5,9,1308.25,2025-10-23,SparkleHome,C4,Disponible
INV003499,Catamarca,P0091,Advanced Heladera,Cocina,ChefMaster,23,5,34,3106.21,2025-11-01,ChefMaster,A15,Disponible
INV003500,Catamarca,P0046,Microondas 3000,Cocina,CookElite,4,5,6,2685.71,2025-11-01,CookElite,C12,Disponible
INV003501,La Rioja,P0186,Ventilador de Pie 2024,Climatización,AirFlow,23,5,34,495.22,2025-11-01,AirFlow,C4,Disponible
INV003502,La Rioja,P0234,Smart Lavarropas Semiautomático Plus,Lavado,LaundryTech,11,5,16,1505.28,2025-11-17,LaundryTech,D13,Disponible
INV003503,La Rioja,P0224,Ionizador 3000,Climatización,EcoClima,14,5,21,2841.25,2025-11-09,EcoClima,B19,Disponible
INV003504,La Rioja,P0053,Freidora de Aire,Cocina,KitchenPro,8,5,12,2235.33,2025-11-18,KitchenPro,C14,Disponible
INV003505,La Rioja,P0272,Deluxe Lavavajillas,Lavado,WashPro,6,5,9,3068.53,2025-10-27,WashPro,D1,Disponible
INV003506,La Rioja,P0220,Ultra Deshumidificador,Climatización,ThermoControl,14,5,21,2703.41,2025-10-30,ThermoControl,D2,Disponible
INV003507,La Rioja,P0248,Pro Lavaseca Plus,Lavado,SparkleHome,11,5,16,1600.18,2025-10-31,SparkleHome,B16,Disponible
INV003508,La Rioja,P0247,Premium Lavarropa Carga Frontal,Lavado,FreshWash,0,5,0,1853.36,2025-10-24,FreshWash,C15,Agotado
INV003509,La Rioja,P0024,Profesional Mixer,Cocina,TechHome,17,5,25,500.03,2025-11-17,TechHome,C18,Disponible
INV003510,La Rioja,P0222,Ultra Ionizador,Climatización,PureAir,16,5,24,2444.84,2025-11-17,PureAir,A5,Disponible
INV003511,La Rioja,P0295,Profesional Planchita de Pelo Plus,Lavado,WashPro,1,5,1,1283.74,2025-11-02,WashPro,B15,Disponible
INV003512,La Rioja,P0250,Lavaseca,Lavado,WashPro,8,5,12,1020.26,2025-11-07,WashPro,B1,Disponible
INV003513,La Rioja,P0068,Waflera,Cocina,KitchenPro,8,5,12,2388.91,2025-10-25,KitchenPro,A4,Disponible
INV003514,La Rioja,P0048,Digital Microondas,Cocina,CookElite,8,5,12,830.12,2025-11-01,CookElite,C16,Disponible
INV003515,La Rioja,P0082,Olla Arrocera 3000,Cocina,HomeChef,6,5,9,402.71,2025-11-03,HomeChef,A18,Disponible
INV003516,La Rioja,P0091,Advanced Heladera,Cocina,ChefMaster,14,5,21,2934.71,2025-11-03,ChefMaster,D6,Disponible
INV003517,La Rioja,P0284,Elite Plancha Seca X,Lavado,WashPro,11,5,16,931.2,2025-11-02,WashPro,A15,Disponible
INV003518,La Rioja,P0120,Deluxe Cafetera 2024,Cocina,HomeChef,3,5,4,1039.74,2025-11-08,HomeChef,A12,Disponible
INV003519,La Rioja,P0154,Aire Portátil,Climatización,ClimaTech,4,5,6,1911.3,2025-10-19,ClimaTech,A11,Disponible
INV003520,La Rioja,P0061,Sandwichera,Cocina,TechHome,22,5,33,2110.01,2025-10-21,TechHome,B11,Disponible
INV003521,La Rioja,P0133,Exprimidor,Cocina,TechHome,1,5,1,1861.39,2025-11-04,TechHome,D18,Disponible
INV003522,La Rioja,P0106,Turbo Conservadora,Cocina,HomeChef,11,5,16,2922.57,2025-10-28,HomeChef,C1,Disponible
INV003523,La Rioja,P0006,Licuadora,Cocina,ChefMaster,5,5,7,1783.55,2025-11-15,ChefMaster,A17,Disponible
INV003524,La Rioja,P0078,Profesional Olla Arrocera,Cocina,ChefMaster,21,5,31,144.87,2025-11-16,ChefMaster,C3,Disponible
INV003525,La Rioja,P0057,Elite Tostadora,Cocina,TechHome,25,5,37,2027.39,2025-11-15,TechHome,A16,Disponible
INV003526,La Rioja,P0300,Smart TV Plus,Audio y Video,ScreenPro,13,5,19,280.52,2025-10-20,ScreenPro,C12,Disponible
INV003527,La Rioja,P0286,Plancha Seca,Lavado,WashPro,11,5,16,1593.65,2025-11-05,WashPro,B7,Disponible
INV003528,La Rioja,P0232,Compacto Lavarropas Automático,Lavado,CleanMaster,12,5,18,1706.26,2025-11-14,CleanMaster,B13,Disponible
INV003529,La Rioja,P0285,Plancha Seca 2024,Lavado,WashPro,17,5,25,2090.33,2025-10-21,WashPro,C15,Disponible
INV003530,La Rioja,P0187,Smart Ventilador de Pie,Climatización,EcoClima,12,5,18,1750.77,2025-11-04,EcoClima,B2,Disponible
INV003531,La Rioja,P0249,Elite Lavaseca,Lavado,FreshWash,4,5,6,2115.3,2025-11-14,FreshWash,B7,Disponible
INV003532,La Rioja,P0114,Frigobar 2024,Cocina,HomeChef,6,5,9,1433.88,2025-11-06,HomeChef,C14,Disponible
INV003533,La Rioja,P0101,Profesional Freezer,Cocina,TechHome,11,5,16,1683.86,2025-10-24,TechHome,A5,Disponible
INV003534,La Rioja,P0217,Deluxe Deshumidificador,Climatización,ClimaTech,13,5,19,852.3,2025-10-23,ClimaTech,B16,Disponible
INV003535,La Rioja,P0238,Smart Lavarropa Carga Superior,Lavado,LaundryTech,1,5,1,1154.77,2025-10-22,LaundryTech,A5,Disponible
INV003536,La Rioja,P0144,Plus Deshidratador 2024,Cocina,KitchenPro,15,5,22,2246.01,2025-11-01,KitchenPro,A19,Disponible
INV003537,La Rioja,P0028,Digital Rallador Eléctrico,Cocina,TechHome,8,5,12,863.17,2025-11-05,TechHome,C7,Disponible
INV003538,La Rioja,P0297,Planchita de Pelo,Lavado,FreshWash,3,5,4,1380.78,2025-11-12,FreshWash,C7,Disponible
INV003539,La Rioja,P0088,Olla de Cocción Lenta Plus,Cocina,HomeChef,9,5,13,1220.65,2025-11-09,HomeChef,C20,Disponible
INV003540,La Rioja,P0292,Centro de Planchado,Lavado,CleanMaster,29,5,43,2568.36,2025-11-10,CleanMaster,D18,Disponible
INV003541,La Rioja,P0177,Super Panel Calefactor Plus,Climatización,AirFlow,16,5,24,2704.21,2025-11-07,AirFlow,C4,Disponible
INV003542,La Rioja,P0138,Advanced Yogurtera,Cocina,HomeChef,13,5,19,965.04,2025-11-06,HomeChef,A18,Disponible
INV003543,La Rioja,P0147,Turbo Deshidratador,Cocina,TechHome,3,5,4,2112.34,2025-11-01,TechHome,D8,Disponible
